1.815108e+01 -2.826185e-01  3.955409e-01  1.850375e-01  5.042548e+00 
1.909493e+01 -2.790310e-01  3.939517e-01  1.744134e-01  4.027959e+00 
1.546066e+01 -2.803614e-01  3.959148e-01  1.853216e-01  4.204777e+00 
1.560028e+01 -2.800769e-01  3.950576e-01  1.816929e-01  3.864571e+00 
1.807594e+01 -2.801331e-01  3.943586e-01  1.787253e-01  3.526580e+00 
1.925932e+01 -2.784482e-01  3.937670e-01  1.742537e-01  3.685897e+00 
2.313749e+01 -2.690842e-01  4.058508e-01  1.673902e-01  5.030636e+00 
2.912957e+01 -2.736083e-01  4.061130e-01  1.688051e-01  2.945923e+00 
2.845797e+01 -2.734869e-01  4.130902e-01  1.953468e-01  3.525075e+00 
2.278667e+01 -2.627855e-01  4.142981e-01  2.011809e-01  2.980096e+00 
2.239600e+01 -2.656902e-01  4.173854e-01  2.063808e-01  5.159336e+00 
2.363858e+01 -2.617924e-01  4.158690e-01  2.060854e-01  3.065552e+00 
2.427670e+01 -2.628470e-01  4.223198e-01  2.217690e-01  3.426117e+00 
2.347758e+01 -2.666526e-01  4.213585e-01  2.227416e-01  2.008363e+00 
2.319107e+01 -2.668824e-01  4.255746e-01  2.298952e-01  2.589936e+00 
2.599430e+01 -2.693978e-01  4.168613e-01  2.087100e-01  2.333697e+00 
2.557199e+01 -2.755618e-01  4.015870e-01  2.223811e-01  2.066803e+00 
2.480214e+01 -2.794856e-01  4.025910e-01  2.302914e-01  3.473699e+00 
2.743816e+01 -2.822205e-01  4.021002e-01  2.277143e-01  4.082269e+00 
4.114930e+01 -2.805482e-01  4.035279e-01  2.297078e-01  2.589372e+00 
3.992235e+01 -2.787734e-01  4.093243e-01  2.383197e-01  4.036611e+00 
4.086249e+01 -2.803593e-01  4.070664e-01  2.313148e-01  4.440298e+00 
3.568969e+01 -2.811990e-01  4.217276e-01  2.301291e-01  4.592693e+00 
3.486242e+01 -2.919128e-01  4.189730e-01  2.239061e-01  5.354336e+00 
2.101692e+01 -2.829376e-01  4.064042e-01  2.398349e-01  4.939613e+00 
2.507390e+01 -2.843202e-01  4.069206e-01  2.457017e-01  4.995284e+00 
2.200278e+01 -2.809507e-01  4.063124e-01  2.461617e-01  4.426037e+00 
1.886027e+01 -2.803845e-01  4.077252e-01  2.489650e-01  4.178989e+00 
1.810115e+01 -2.788222e-01  4.063027e-01  2.429825e-01  3.563784e+00 
1.983817e+01 -2.825825e-01  4.052338e-01  2.348921e-01  4.623974e+00 
2.230826e+01 -2.790448e-01  4.046406e-01  2.379566e-01  3.899765e+00 
2.136656e+01 -2.770315e-01  4.051097e-01  2.385741e-01  2.476657e+00 
2.300896e+01 -2.776946e-01  4.113618e-01  2.589044e-01  3.322184e+00 
2.204864e+01 -2.821014e-01  4.074430e-01  2.499644e-01  4.238292e+00 
2.199104e+01 -2.820546e-01  4.099969e-01  2.569777e-01  4.614965e+00 
2.290260e+01 -2.807769e-01  4.097606e-01  2.632730e-01  3.964918e+00 
2.174712e+01 -2.792343e-01  4.094086e-01  2.611685e-01  3.545641e+00 
1.979895e+01 -2.802247e-01  4.091892e-01  2.521442e-01  4.135930e+00 
1.904066e+01 -2.806802e-01  4.057324e-01  2.405684e-01  3.853980e+00 
1.970020e+01 -2.805896e-01  4.057953e-01  2.334007e-01  4.319298e+00 
1.840709e+01 -2.813846e-01  4.050596e-01  2.336413e-01  4.146120e+00 
1.651214e+01 -2.795431e-01  4.041498e-01  2.279024e-01  3.586182e+00 
1.779304e+01 -2.767385e-01  4.036154e-01  2.249019e-01  2.957270e+00 
1.901996e+01 -2.769216e-01  4.018765e-01  2.137040e-01  3.095112e+00 
1.647228e+01 -2.789600e-01  4.034667e-01  2.229239e-01  3.648873e+00 
