1.058741e+01  2.898409e-01 -2.645508e-01  3.465249e-01  1.081235e-01 -4.875454e+01  4.420114e-01  1.849080e+00  2.898409e-01  4.357976e-02 -1.419889e+02 
8.423321e+00  2.665139e-01 -2.625228e-01  3.456496e-01  1.071546e-01 -4.874320e+01  4.408062e-01  1.849242e+00  2.665139e-01  4.281782e-02 -1.420042e+02 
5.864469e+00  1.420531e-01 -2.642150e-01  3.464545e-01  1.072487e-01 -4.874189e+01  4.418687e-01  1.848216e+00  1.420531e-01  4.288888e-02 -1.420110e+02 
6.505554e+00  2.337125e-01 -2.636220e-01  3.478110e-01  1.098654e-01 -4.874872e+01  4.430616e-01  1.848620e+00  2.337125e-01  4.391400e-02 -1.420003e+02 
5.771212e+00  1.561734e-01 -2.635739e-01  3.469768e-01  1.110984e-01 -4.874158e+01  4.422094e-01  1.848260e+00  1.561734e-01  4.469587e-02 -1.420064e+02 
5.658003e+00  2.375050e-01 -2.628916e-01  3.469206e-01  1.118288e-01 -4.875421e+01  4.425996e-01  1.848500e+00  2.375050e-01  4.499796e-02 -1.420215e+02 
7.829776e+00  4.313244e-01 -2.626823e-01  3.466392e-01  1.106585e-01 -4.873512e+01  4.418895e-01  1.847839e+00  4.313244e-01  4.459713e-02 -1.420137e+02 
4.116463e+00  3.367205e-01 -2.634095e-01  3.464475e-01  1.109305e-01 -4.875342e+01  4.420701e-01  1.848112e+00  3.367205e-01  4.434171e-02 -1.420362e+02 
8.819699e+00  3.646021e-01 -2.631724e-01  3.465665e-01  1.105767e-01 -4.876605e+01  4.418477e-01  1.849210e+00  3.646021e-01  4.447972e-02 -1.420376e+02 
3.971559e+00  3.445596e-01 -2.635761e-01  3.471301e-01  1.104583e-01 -4.877206e+01  4.425754e-01  1.847278e+00  3.445596e-01  4.431469e-02 -1.420433e+02 
4.775425e+00  3.385886e-01 -2.620413e-01  3.479209e-01  1.086693e-01 -4.876820e+01  4.430018e-01  1.846510e+00  3.385886e-01  4.333321e-02 -1.420456e+02 
6.985294e+00  4.717261e-01 -2.634264e-01  3.482907e-01  1.080052e-01 -4.875893e+01  4.436791e-01  1.847844e+00  4.717261e-01  4.324751e-02 -1.420516e+02 
